date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-16 00:00:00,21,19.5,23.5,0.8,,,12.8,,1011.3,
2022-01-17 00:00:00,22,18.8,24.4,2.3,,,9.6,,1014.6,
2022-01-18 00:00:00,20.4,18,22.1,,,,22.3,,1017.3,
2022-01-19 00:00:00,18.9,16.8,22,0.3,,,18.9,,1019.4,
2022-01-20 00:00:00,19.1,17,22.6,0,,,14.2,,1019.1,
2022-01-21 00:00:00,13.8,12,16.1,,,,26.5,,1023.8,
2022-01-22 00:00:00,14.1,10.6,18.5,,,,18.1,,1022.2,
2022-01-23 00:00:00,16,11.7,21,,,,12.3,,1020.3,
2022-01-24 00:00:00,17.6,12.5,23.7,,,,5.8,,1019.1,
2022-01-25 00:00:00,19.6,14.6,28.2,,,,6,,1017.8,
2022-01-26 00:00:00,19.9,14.7,24.3,,,,7.7,,1017.2,
2022-01-27 00:00:00,20.1,15.7,24.5,0,,,10.9,,1016.1,
2022-01-28 00:00:00,19.1,16.6,22.6,,,,22.4,,1019.9,
2022-01-29 00:00:00,17.7,15.3,22.1,0,,,16.4,,1020.4,
2022-01-30 00:00:00,18.6,14.9,23.4,,,,13.9,,1018.7,
2022-01-31 00:00:00,19.1,16.5,23.4,0,,,10.1,,1016.2,
2022-02-01 00:00:00,20.9,15.5,28.7,,,,12.6,,1015.5,
2022-02-02 00:00:00,18.8,16.8,23.3,,,,21.4,,1020,
2022-02-03 00:00:00,18.9,14.9,23.8,,,,12.1,,1019.4,
2022-02-04 00:00:00,20.1,15.7,26.1,,,,8.1,,1013.7,
2022-02-05 00:00:00,20.5,18,26.2,,,,16.5,,1011.5,
2022-02-06 00:00:00,18.6,16,22.1,,,,20.7,,1018.3,
2022-02-07 00:00:00,17.8,14.8,22.3,0,,,21.5,,1019.9,
2022-02-08 00:00:00,18.4,15.3,23.3,0,,,18.5,,1020.1,
2022-02-09 00:00:00,18.6,15.2,23,,,,15.9,,1019.5,
2022-02-10 00:00:00,17.7,14.4,21.4,0,,,7.2,,1018.5,
2022-02-11 00:00:00,19.8,16,24,,,,11.4,,1016.4,
2022-02-12 00:00:00,21.4,18,27.7,,,,13.7,,1015.5,
2022-02-13 00:00:00,18.8,15.9,22.4,,,,18.1,,1015,
2022-02-14 00:00:00,20,16.3,23.8,,,,14.7,,1015.3,
2022-02-15 00:00:00,20.5,17.2,25.7,,,,12.1,,1016.3,
2022-02-16 00:00:00,20.4,14.9,26.2,,,,7.2,,1014,
2022-02-17 00:00:00,19.8,15.3,25,,,,14.3,,1013.2,
2022-02-18 00:00:00,19.9,16.9,23.4,,,,10.3,,1014.2,
2022-02-19 00:00:00,20.6,16.9,24.2,,,,10.7,,1014.8,
2022-02-20 00:00:00,23.4,18.3,30.2,0,,,9.9,,1012.8,
2022-02-21 00:00:00,21.1,18,24.8,,,,20.1,,1015.6,
2022-02-22 00:00:00,20.1,16.2,25.5,0,,,15.7,,1015.8,
2022-02-23 00:00:00,20,16,24,,,,13.1,,1016.5,
2022-02-24 00:00:00,19.9,15.6,24.4,0,,,5.9,,1017,
2022-02-25 00:00:00,20.3,16.5,24.7,,,,7.5,,1015.4,
2022-02-26 00:00:00,22.1,17,25.2,,,,8.7,,1013.1,
2022-02-27 00:00:00,22.6,19.6,26.1,,,,18.6,,1015.8,
2022-02-28 00:00:00,21.6,18.9,25.5,,,,18,,1017.8,
2022-03-01 00:00:00,22.2,18.4,28.2,,,,16.6,,1018.5,
2022-03-02 00:00:00,21.4,16.4,28.5,,,,9.6,,1018,
2022-03-03 00:00:00,22.1,17.3,29.2,0,,,10.2,,1015.9,
2022-03-04 00:00:00,23.7,19.9,28.1,,,,13.3,,1013.4,
2022-03-05 00:00:00,22.6,20,27.6,0,,,19.3,,1014.5,
2022-03-06 00:00:00,22.4,19.3,28.2,,,,9.9,,1013.4,
2022-03-07 00:00:00,23.8,20.4,29.3,,,,12,,1009.4,
2022-03-08 00:00:00,26.3,21.7,34.9,,,,13.5,,1008.5,
2022-03-09 00:00:00,23.6,20.8,28.8,,,,10.5,,1010.5,
2022-03-10 00:00:00,26.5,21.3,34.3,,,,17.2,,1009,
2022-03-11 00:00:00,29.2,23,40,,,,20.9,,1008.6,
2022-03-12 00:00:00,25.4,22,33.6,,,,12.1,,1010.6,
2022-03-13 00:00:00,23.6,20,29.4,,,,13.2,,1012.2,
2022-03-14 00:00:00,24.3,20.4,29.1,,,,9.8,,1012.8,
2022-03-15 00:00:00,26.6,20,32.3,0,,,10.4,,1010.3,
2022-03-16 00:00:00,23.6,19,28.6,0,,,21.9,,1009.8,
2022-03-17 00:00:00,18.7,16,22,,,,30.7,,1016.5,
2022-03-18 00:00:00,19,15.7,24.3,,,,21.4,,1017.4,
2022-03-19 00:00:00,20.9,15,27.3,,,,17.5,,1015.5,
2022-03-20 00:00:00,24.1,16,32.3,,,,14.4,,1012.1,
2022-03-21 00:00:00,25.7,18.5,32,,,,12.4,,1010.6,
2022-03-22 00:00:00,25.5,19.3,32.1,,,,7.6,,1010.2,
2022-03-23 00:00:00,26.4,20.9,33.8,,,,9.5,,1010.7,
2022-03-24 00:00:00,27.9,22.3,33.5,,,,13,,1008.8,
2022-03-25 00:00:00,24.6,21,28.4,,,,20.3,,1009.7,
2022-03-26 00:00:00,24.3,20.9,30.3,,,,27.8,,1015,
2022-03-27 00:00:00,21.6,19,26.2,0,,,29.4,,1018.6,
2022-03-28 00:00:00,21.8,18.5,26.5,0,,,27.2,,1019,
2022-03-29 00:00:00,22,19,27,,,,24.1,,1017.1,
2022-03-30 00:00:00,24.1,19.8,30,,,,21.4,,1014.8,
2022-03-31 00:00:00,24.5,20,31,,,,10.4,,1014,
2022-04-01 00:00:00,29.1,21,36.3,,,,11.5,,1013.2,
2022-04-02 00:00:00,29.7,20.8,37,,,,15.9,,1012.1,
2022-04-03 00:00:00,28.2,23,35,,,,11.7,,1010.4,
2022-04-04 00:00:00,26.6,21.8,35.3,,,,11.9,,1009.9,
2022-04-05 00:00:00,27.4,20.4,35.5,,,,8.3,,1011.7,
2022-04-06 00:00:00,29,23.5,35.5,,,,8.3,,1012.7,
2022-04-07 00:00:00,29,24.4,37.1,,,,11.9,,1012.2,
2022-04-08 00:00:00,29.9,23,41.3,0,,,11.7,,1011,
2022-04-09 00:00:00,28.4,22.8,34.1,0,,,8.6,,1009.2,
2022-04-10 00:00:00,29.2,25.8,35.2,,,,13.8,,1008.8,
2022-04-11 00:00:00,28.4,22.9,35.8,,,,13.4,,1008.7,
2022-04-12 00:00:00,30.4,24,36,,,,8.2,,1006.7,
2022-04-13 00:00:00,31.6,26.8,36.6,,,,11.8,,1005.5,
2022-04-14 00:00:00,30.4,26.4,37.7,,,,15.8,,1006.4,
2022-04-15 00:00:00,31.9,27.7,36.1,,,,20.8,,1006.9,
2022-04-16 00:00:00,31.8,26.7,36.4,,,,11.9,,1006.5,
2022-04-17 00:00:00,29.9,27,35.3,,,,24.7,,1007.4,
2022-04-18 00:00:00,29.1,25.9,34,,,,21.3,,1009.5,
2022-04-19 00:00:00,27.7,23,35,,,,11,,1010.9,
2022-04-20 00:00:00,26,21.8,30.5,0,,,8.6,,1010,
2022-04-21 00:00:00,27.5,21.6,32.5,0,,,9.5,,1008.1,
2022-04-22 00:00:00,29.9,24.7,34.5,,,,8.2,,1008.6,
2022-04-23 00:00:00,29.9,25.9,36,,,,15.4,,1008.7,
2022-04-24 00:00:00,29.6,25,35,,,,11.1,,1008.2,
2022-04-25 00:00:00,30.3,26,36.3,,,,21.3,,1008.1,
2022-04-26 00:00:00,28.3,26,32.6,,,,15.1,,1008.8,
2022-04-27 00:00:00,29.1,23.5,33.7,,,,9.5,,1008.7,
2022-04-28 00:00:00,29.6,25.3,35.5,,,,14.5,,1008.8,
2022-04-29 00:00:00,29,26,35,,,,26,,1010.3,
2022-04-30 00:00:00,28,24,32.7,,,,12.6,,1009.8,
2022-05-01 00:00:00,29.4,25,36.1,,,,10.6,,1006.9,
2022-05-02 00:00:00,30.5,26,36.3,0,,,13.8,,1005.7,
2022-05-03 00:00:00,31.4,28.5,36.5,0,,,20.5,,1007.7,
2022-05-04 00:00:00,34.4,28,40.6,0,,,16,,1007.9,
2022-05-05 00:00:00,32.9,27.9,38,0,,,12.9,,1005.8,
2022-05-06 00:00:00,33.2,30.1,39.8,,,,18,,1004.1,
2022-05-07 00:00:00,31.3,29,36,,,,16.2,,1004.8,
2022-05-08 00:00:00,31.3,29.5,35.4,,,,25.9,,1007.8,
2022-05-09 00:00:00,30.2,27,35.1,,,,29.2,,1009.2,
2022-05-10 00:00:00,31.3,25.8,37.4,,,,18.8,,1008.6,
2022-05-11 00:00:00,33.8,26.9,40.7,,,,18.5,,1007.7,
2022-05-12 00:00:00,34,30,40,,,,31.3,,1007.3,
2022-05-13 00:00:00,32.6,30,38.2,,,,32.1,,1006.6,
2022-05-14 00:00:00,30.9,28,34,,,,27.1,,1005.4,
2022-05-15 00:00:00,30.8,27.8,35.2,0,,,15.9,,1006.2,
2022-05-16 00:00:00,32.4,27,41,,,,11.5,,1006.8,
2022-05-17 00:00:00,32.5,28,39.5,0,,,21.2,,1005.1,
2022-05-18 00:00:00,36.2,29,42.8,,,,25.7,,1004.1,
2022-05-19 00:00:00,36.9,31.6,42.2,,,,23.9,,1005.1,
2022-05-20 00:00:00,38.6,32,45.3,,,,24.8,,1003.4,
2022-05-21 00:00:00,38.8,35,44.7,,,,24.6,,1002.8,
2022-05-22 00:00:00,36,33,41.4,,,,27.1,,1000.9,
2022-05-23 00:00:00,32.7,28,40,,,,19.5,,999.1,
2022-05-24 00:00:00,32.4,27.5,37.4,,,,24.2,,1002.9,
2022-05-25 00:00:00,33.3,28.8,38,,,,26.6,,1006.9,
2022-05-26 00:00:00,34.9,30.8,39,0,,,25.6,,1006.9,
2022-05-27 00:00:00,34.9,32,38,,,,21.2,,1005.4,
2022-05-28 00:00:00,34.9,30.7,39.8,0,,,21.7,,1004.4,
2022-05-29 00:00:00,35.4,30.9,40,0,,,23.4,,1004.7,
2022-05-30 00:00:00,38.1,32,43.8,0,,,14.9,,1003.1,
2022-05-31 00:00:00,34.5,28,43.8,0,,,15.4,,1001.9,
2022-06-01 00:00:00,31.4,27.7,36.6,0,,,10.8,,1003,
2022-06-02 00:00:00,32.8,28,38.5,0,,,10.3,,1005.3,
2022-06-03 00:00:00,33.4,27,41.1,0,,,9.7,,1005.4,
2022-06-04 00:00:00,34.6,30,43.1,0,,,9,,1004.2,
2022-06-05 00:00:00,34.6,27.6,45,0,,,8.2,,1002.6,
2022-06-06 00:00:00,34.6,28.6,42.9,0,,,8.7,,1001.4,
2022-06-07 00:00:00,35.6,28.9,44.3,0,,,11.3,,1001,
2022-06-08 00:00:00,35.2,29,43.2,0,,,8.8,,1001.9,
2022-06-09 00:00:00,40.5,31.7,48,0,,,13.7,,1000.5,
2022-06-10 00:00:00,41.5,37,47.9,0,,,27.2,,999.6,
2022-06-11 00:00:00,38.3,34.8,43.2,0,,,28.9,,999.2,
2022-06-12 00:00:00,34.5,30,40.5,0,,,24.5,,998.2,
2022-06-13 00:00:00,32.2,27.4,36.6,0,,,10.4,,1000.7,
2022-06-14 00:00:00,32.1,29,35.4,0,,,16,,1002,
2022-06-15 00:00:00,34.7,30.5,39.6,0,,,9.3,,1001.7,
2022-06-16 00:00:00,38.6,31.6,44.3,0,,,20.7,,1000,
2022-06-17 00:00:00,37.8,34,44.5,0,,,21.6,,998.6,
2022-06-18 00:00:00,34.9,31.7,40.2,0,,,9.7,,997.9,
2022-06-19 00:00:00,35.4,29.2,45.3,0,,,8.6,,999.1,
2022-06-20 00:00:00,36.8,29.8,44.5,0,,,8.3,,998.7,
2022-06-21 00:00:00,38.8,33.5,47.5,0,,,10.7,,995.1,
2022-06-22 00:00:00,37.1,32.8,44.5,0,,,10.8,,995.6,
2022-06-23 00:00:00,33.5,30.7,38.2,0,,,13.2,,1000,
2022-06-24 00:00:00,33.9,31.4,36.4,0,,,14.9,,1001.8,
2022-06-25 00:00:00,39.2,31.9,44.3,0,,,15,,998.8,
2022-06-26 00:00:00,40.3,36,46.3,0,,,16.6,,996.9,
2022-06-27 00:00:00,37.3,33.9,43.3,0,,,33.4,,998.7,
2022-06-28 00:00:00,36.2,32.7,42,0,,,24.8,,998.3,
2022-06-29 00:00:00,35.4,32,38.6,0,,,15.9,,997,
2022-06-30 00:00:00,36.2,32,41.5,0,,,10.9,,994.6,
2022-07-01 00:00:00,37.6,34.9,42,0,,,20.4,,994.5,
2022-07-02 00:00:00,38.6,32.9,42.5,0,,,24.8,,994.7,
2022-07-03 00:00:00,38.7,36,43.5,0,,,28.4,,994,
2022-07-04 00:00:00,36.3,33,43,0,,,12.6,,994.7,
2022-07-05 00:00:00,34.9,30.8,40.6,0,,,10.7,,994.9,
2022-07-06 00:00:00,36.3,32.4,42.5,0,,,8.1,,995.9,
2022-07-07 00:00:00,35.2,33,39.1,0,,,9.4,,998,
2022-07-08 00:00:00,34.5,32.8,38.4,0,,,14.3,,998.2,
2022-07-09 00:00:00,35.1,32.8,37.4,0,,,9.9,,995.5,
2022-07-10 00:00:00,36.3,33,41,0,,,10.9,,993.8,
2022-07-11 00:00:00,34.3,32.3,37.7,0,,,13.4,,997.5,
2022-07-12 00:00:00,35.1,32.9,37.9,0,,,13.7,,999.5,
2022-07-13 00:00:00,36.4,33,42.5,0,,,12.8,,996.4,
2022-07-14 00:00:00,35.5,31,41.9,0,,,9.2,,994,
2022-07-15 00:00:00,35.3,32.7,40,0,,,10.8,,994.8,
2022-07-16 00:00:00,35.9,32.5,40.7,0,,,11.8,,996.2,
2022-07-17 00:00:00,36.3,33.6,39.6,0,,,11,,996.6,
2022-07-18 00:00:00,37.6,33.7,44.2,0,,,11,,997.3,
2022-07-19 00:00:00,36.7,34,45.4,0,,,14.6,,997.3,
2022-07-20 00:00:00,35.8,33,39,0,,,11.5,,997,
2022-07-21 00:00:00,35.9,34,39.2,0,,,15.4,,996.6,
2022-07-22 00:00:00,35.9,33.4,39.6,0,,,13.1,,997.9,
2022-07-23 00:00:00,37,32.9,42.7,0,,,8.3,,997.3,
2022-07-24 00:00:00,35.8,32,42,0,,,11.5,,995.9,
2022-07-25 00:00:00,35.1,32,40,0,,,10.4,,995.6,
2022-07-26 00:00:00,36.2,33.8,43.1,0,,,13.5,,996.7,
2022-07-27 00:00:00,34.1,33,36.4,0,,,22.5,,998.5,
2022-07-28 00:00:00,31.5,26,34,34.4,,,14.5,,1001.3,
2022-07-29 00:00:00,33.9,32,36,0,,,17,,1002.1,
2022-07-30 00:00:00,34.4,32.7,37.1,0,,,16.6,,1001.2,
2022-07-31 00:00:00,34.6,32.7,36.7,0,,,16.3,,998.9,
2022-08-01 00:00:00,34.7,33.7,37,0,,,17,,998.8,
2022-08-02 00:00:00,35.7,34,39,0,,,11.4,,999,
2022-08-03 00:00:00,37.2,34.4,41,0,,,9.8,,999.3,
2022-08-04 00:00:00,37.2,34,45,0,,,12,,999.6,
2022-08-05 00:00:00,36.6,33.2,45,0,,,14.3,,998,
2022-08-06 00:00:00,36.7,34,39.5,0,,,14,,995.4,
2022-08-07 00:00:00,36.1,34,40.3,0,,,15.1,,994.4,
2022-08-08 00:00:00,35.8,32.9,39,0,,,13.1,,995.8,
2022-08-09 00:00:00,37.7,32.6,45.3,0,,,7.9,,994.8,
2022-08-10 00:00:00,37.4,34.9,42,0,,,9.2,,993.7,
2022-08-11 00:00:00,36.2,33.9,40,0,,,10.8,,994.2,
2022-08-12 00:00:00,37.4,33.6,42.7,0,,,9.7,,993.2,
2022-08-13 00:00:00,36,33.7,39,0,,,13.7,,994.3,
2022-08-14 00:00:00,36.5,33.6,41.5,0,,,11.1,,996.5,
2022-08-15 00:00:00,36.8,31.3,41.6,0,,,12.1,,997.7,
2022-08-16 00:00:00,36.8,33.9,42.2,0,,,10.2,,998,
2022-08-17 00:00:00,37.2,34.9,41.8,0,,,13.7,,997,
2022-08-18 00:00:00,36.7,33,40,0,,,11.8,,996.4,
2022-08-19 00:00:00,36.5,34,40.6,0,,,11.3,,996.3,
2022-08-20 00:00:00,36.7,33,42.9,0,,,9.1,,997,
2022-08-21 00:00:00,36.2,32,41,0,,,11,,997.1,
2022-08-22 00:00:00,36.1,32.8,41.3,0,,,10.6,,998.4,
2022-08-23 00:00:00,36.6,33.5,39.1,0,,,14.5,,999.1,
2022-08-24 00:00:00,36.4,34,39.1,0,,,17.1,,1000.4,
2022-08-25 00:00:00,35.8,33.4,39,0,,,10.8,,1000.6,
2022-08-26 00:00:00,35.2,32.8,39.2,0,,,10.9,,1001.2,
2022-08-27 00:00:00,34.3,32,38.7,0,,,11.7,,1002.8,
2022-08-28 00:00:00,35.2,31.8,40.1,0,,,10.9,,1003.2,
2022-08-29 00:00:00,34.6,30.9,38.5,0,,,10.2,,1004.2,
2022-08-30 00:00:00,34.6,31.6,38,0,,,10.3,,1005.9,
2022-08-31 00:00:00,34.9,32,39,0,,,11.7,,1005.3,
2022-09-01 00:00:00,35.6,30.7,42.7,0,,,8.1,,1004.5,
